question_1,question_2,cosine_similarity
What should I do if I hear unusual noises from the dishwasher?,How do I prepare my dishes before loading them into the dishwasher?,0.4323404795385595
What should I do if I hear unusual noises from the dishwasher?,Why are my plastics still wet after a wash?,0.4323268669771052
What do I do if the motor stops in my dishwasher?,How can I tell if I need more rinse aid?,0.4323264940229776
Why does my dishwasher have an optical water sensor?,How do I clean the outside of my dishwasher?,0.4322921881701849
How should I clean my dishwasher if it smells bad?,What if my dishes are still dirty after a wash?,0.43226509604485036
Is the overfill protection float important?,Did I choose the right wash cycle?,0.4322634487230198
How do I load tall objects like pots and pans?,What do I do if the dishwasher isn't cleaning well?,0.432262777788912
What should I do if my dishes are still dirty after a cycle?,Can I wash plastic dishes in the dishwasher?,0.4322582656321895
How do I clean the filters in my dishwasher?,What type of dishwasher detergent should I use?,0.4322553292149407
What type of dishwasher detergent should I use?,What should I do if my dishwasher leaks?,0.4322499840495704
Is it normal for my dishwasher to run long?,Can I use any detergent in the dishwasher?,0.4322430909775845
What should I do if my dishwasher smells bad?,Why are there spots on my clean dishes?,0.4322406738075938
What should I do to stop thumping noises while the dishwasher is running?,Can I wash pots in the dishwasher?,0.4322367357196998
What should I do if my dishes smell bad after washing?,How can I tell if I need more rinse aid?,0.432233448988507
What should I do if my dishes smell bad after washing?,How do I assemble the Upper Filter Assembly after cleaning?,0.4322317006645021
How often should I clean the filter?,What if my dishes still come out dirty?,0.43222573218252636
Do I need to use rinse aid in my dishwasher?,What water pressure do I need for my dishwasher?,0.43220642145076027
What happens if I use the wrong detergent?,What is covered under the warranty for my dishwasher?,0.43220252709916035
What do I do if my dishwasher doesn’t start?,How do I protect my dishwasher from freezing in winter?,0.4321902260340019
Why does my dishwasher make noises?,How much detergent should I use in the dishwasher?,0.4321859739889248
How do I clean the filters in my dishwasher?,Why are my nonstick pans getting white spots?,0.4321855266963744
What do I do if the door won't close?,What do I do if the motor stops in my dishwasher?,0.43217917030283903
How can I cancel a wash cycle?,What happens if I don’t press Start/Resume after opening the door?,0.43217040102229604
How do I load the silverware basket?,What if the top rack is not level?,0.43216600083617107
What type of detergent should I use?,How often should I clean the filters?,0.4321532268395225
How do I set up my dishwasher?,How can I remove stains or white spots inside my dishwasher?,0.43215154675461087
How do I clean the filters in my dishwasher?,Can labels from bottles clog the dishwasher?,0.43214452612039345
What features does the upper level wash have?,What's the best way to choose a wash cycle?,0.43213992154744063
Is it safe to wash glass dishes in the dishwasher?,Will the dishwasher adjust the wash time?,0.43213824063055717
What do I do if my dishwasher doesn’t start?,Can I wash pots and pans in the dishwasher?,0.4321235566403647
What kind of cycles does the dishwasher have?,Can I wash any type of dish in the dishwasher?,0.43210209566112345
How do I make my dishwasher quieter?,What water pressure do I need for my dishwasher?,0.43209150188231027
Why do I see spots on my dishes after washing?,What options can I add to my cycle?,0.43208121950078093
How should I clean my dishwasher if it smells bad?,How can I remove stuck-on food from dishes before loading?,0.43207585881715205
How can I clean the filter in the dishwasher?,How can I make my dishes dry better?,0.4320642955358577
Can I use soap to clean the filters?,Is there anything I shouldn’t clean my dishwasher with?,0.4320629097836991
How do I fix a leaking dishwasher?,How can I clean the dishwasher itself?,0.4320627870491246
What is important to check before I close the dishwasher door?,How do I clean the filters in my dishwasher?,0.4320479373388667
How can I solve the problem of filming on my dishes?,What temperature should the water be when it enters the dishwasher?,0.43201842445564786
How do I clean the dishwasher filter?,How often should I run the dishwasher?,0.4320113107641701
What if the water isn’t draining?,What if the spray arms are stuck?,0.4320077446332207
How often should I clean my dishwasher?,Do I need any special products for filter cleaning?,0.4320066436266563
How do I start the dishwasher?,Is it okay to use laundry detergent in my dishwasher?,0.43200563403944
How do I start using my dishwasher?,How do I assemble the Upper Filter Assembly after cleaning?,0.43200228766981297
What is the best way to clean the inside of my dishwasher?,What if my dishes are still dirty after a wash?,0.43199765988362987
What water pressure do I need for my dishwasher?,Can I overload the dishwasher?,0.4319906112962535
How can I avoid spots on my dishes?,What factors affect how much detergent I should use?,0.4319841085325764
Is it safe to wash glass dishes in the dishwasher?,How do I start the dishwasher?,0.4319813635169215
What type of detergent should I use?,What kind of items can I wash in the top rack?,0.4319726745968949
Can I use soap to clean the filters?,What type of brush should I use for tough spots?,0.4319697964641945
What can I put in the dishwasher?,How do I make my dishwasher quieter?,0.43196498576997616
What should I do if the Upper Filter does not seem locked in?,Can labels from bottles clog the dishwasher?,0.4319596738813092
Is it normal for my dishwasher to run long?,Is it okay to use laundry detergent in my dishwasher?,0.43195879297839157
How can I avoid bad smells in my dishwasher?,How do I reset my dishwasher?,0.4319510838235674
What kind of cycles does the dishwasher have?,Can I change the washing cycle after I start it?,0.43193738027500544
How do I replace the top rack after removing it?,Can I wash large items if the top rack is still in place?,0.4319269854031149
Can I overload the dishwasher?,How can I solve the problem of filming on my dishes?,0.43191490599074756
How do I fill the detergent dispenser?,How can I fix my dishwasher if it won't fill?,0.4319143750006071
Can I wash pots and pans in the dishwasher?,Is it safe to run the dishwasher when I'm not home?,0.4319140785846547
Can I run the dishwasher at a low temperature?,What if the dishwasher does not start?,0.4319100640510304
Why do I need rinse aid?,How can I improve my dishwasher's cleaning power?,0.43190585043745183
Why are my dishes still dirty after a wash?,How can I remove stains or white spots inside my dishwasher?,0.43188612672220966
What's the best way to dry my dishes?,Can I wash pots in the dishwasher?,0.43186981711161876
What should I do if I can't lift the top rack?,How can I remove stuck-on food from dishes before loading?,0.4318683101103211
How do I check the rinse aid level?,What is the 'Sani Rinse' option?,0.4318672260447246
How do I load the dishwasher correctly?,Can I put aluminum items in the dishwasher?,0.4318627428044417
How can I fix my dishwasher if it won't fill?,Why is there condensation on my kitchen counter?,0.4318568658887164
What's the best way to dry my dishes?,Will the dishwasher adjust the wash time?,0.43184906691745184
What should I do if the dishwasher is making a loud noise?,What if I need to add a dish during the wash cycle?,0.43184588672603585
Does the dishwasher use a lot of water?,What should I avoid putting in the dishwasher?,0.4318409225824966
How do I know when a cycle is done?,How often should I clean my dishwasher?,0.4318195725243816
How should I load silverware into the dishwasher?,What do I need to do before storing my dishwasher for the winter?,0.4318073971051618
Do I need to clean the filter in the dishwasher?,What temperature should my water be for best cleaning?,0.4318062736524184
How do I know if I need to clean the filters?,What can I do about brown stains on my dishes?,0.4318012299580717
