question_1,question_2,cosine_similarity
How do I start the dishwasher?,Is it safe to run the dishwasher when I'm not home?,0.39685596981637294
How do I add detergent to the dishwasher?,How often should I clean the filters?,0.3968471314858354
Can I wash pots in the dishwasher?,How can I improve my dishwasher's cleaning power?,0.39684561655900086
What kind of cycles does the dishwasher have?,How can I fix a dishwasher that leaks?,0.3968412276268345
How should I care for the inside of the dishwasher?,Why is there condensation on my kitchen counter?,0.3968392388709535
How should I load my dishes into the dishwasher?,What should I do in summer if I won’t use my dishwasher?,0.39683747590547763
Can I stop the dishwasher while it's running?,Why does the bottom rack not fully slide into the dishwasher?,0.3968265953022678
What should I do if I hear unusual noises from the dishwasher?,Is there a better type of detergent to use?,0.3968222763493414
Why does my dishwasher make noises?,How can I cancel a wash cycle?,0.3967993686333
How do I know if I need to clean the lower filter?,What's the best way to choose a wash cycle?,0.39678727411156745
How do I clean the dishwasher filter?,How can I tell if I need more rinse aid?,0.39678678804008716
Please adjust intensity,What is the light status?,0.39677652621940107
Can I wash pots in the dishwasher?,How do I get service for my dishwasher?,0.39677594837311575
How can I clean the filter in the dishwasher?,What if my dishes are coming out dirty?,0.3967744594451341
How do I know if the dishwasher is done washing?,How can I keep my dishwasher clean?,0.39676144775410027
How do I add rinse aid to the dishwasher?,Is there a better type of detergent to use?,0.39675407584250433
What do I do if the motor stops in my dishwasher?,How can I remove stuck-on food from dishes before loading?,0.3967539476293756
Can I use any detergent in the dishwasher?,What is silica film on my dishes?,0.39675218318897587
Make the light brighter,Set the maximum cool temperature to,0.39674923161234715
How do I clean the filters in the dishwasher?,What do I do if the motor stops in my dishwasher?,0.39672602991837136
Is it okay to use laundry detergent in my dishwasher?,Why is my dishwasher not draining?,0.39671432329675826
How do I assemble the Upper Filter Assembly after cleaning?,Why does the bottom rack not fully slide into the dishwasher?,0.3967114958293284
I want to update the more off,Set maximum heat temperature to,0.3967108388520706
Can I overload the dishwasher?,How can I tell if the dishwasher is getting power?,0.3967088761153847
What do I do if the door won't close?,What should I check if my dishwasher is making loud noises?,0.39670691941598496
Is it safe to leave the dishwasher running unattended?,Is it okay to wash cookie sheets in the dishwasher?,0.3967038450255909
What type of dishwasher detergent should I use?,How do I know if I need to clean the lower filter?,0.3966856976878035
What happens if I don’t use rinse aid?,How often should I clean my dishwasher?,0.3966837027874175
How should I load my dishes into the dishwasher?,How can I tell if my dishes are sanitized?,0.3966826825972616
Can I wash any type of dish in the dishwasher?,Why does my dishwasher make grinding sounds?,0.39668095816665283
Why are my plastics still wet after a wash?,Why does my dishwasher make grinding sounds?,0.39666852823838766
How often should I clean my dishwasher?,Is the overfill protection float important?,0.39666177107095074
change bulb intensity,Switch to cooling more,0.39665923602693676
Change bulb intensity,Switch to cooling more,0.39665923602693676
Is there anything I shouldn’t clean my dishwasher with?,Is it safe to run the dishwasher at night?,0.3966423180621979
How can I make my dishwasher last longer?,What should I do if my dishwasher is not starting?,0.3966421143117318
Set the system to cooling,What mode are we using right now?,0.39663730003888015
Set the system to cooling,What mode are we using right now?,0.39663730003888015
What if the water isn’t draining?,What should I do if the dishwasher won't start?,0.3966361921878776
change bulb brightness,Set the system to heat,0.3966359871532656
Change bulb brightness,Set the system to heat,0.3966359871532656
How much water does the dishwasher use?,Did I choose the right wash cycle?,0.3966278783254097
How do I turn on the dishwasher?,Should I rinse my dishes before putting them in the dishwasher?,0.39662086224880366
What's the best way to dry my dishes?,What do I do if the motor stops in my dishwasher?,0.3966192085979168
When should I clean the filters?,What kind of detergent should I use?,0.3966190643123948
Is it normal for my dishwasher to run long?,Should I rinse my dishes before putting them in?,0.39661199194119867
What if the Control Lock is activated and I need to use the dishwasher?,How do I remove white residue from the dishwasher?,0.3965980492805832
Please adjust light color,Power down the light,0.3965953187974677
Please adjust light color,Power down the light,0.3965953187974677
Please adjust light color,Power down the light,0.3965953187974677
Please adjust light color,Power down the light,0.3965953187974677
Please adjust light color,Power down the light,0.3965953187974677
What should I do if my dishwasher smells bad?,What does it mean when the dishwasher stops and starts frequently?,0.39658179039790536
What are some options I can choose for washing?,Should I rinse my dishes before putting them in the dishwasher?,0.3965814514612603
What should I do if I want to cancel the cycle?,Why does my dishwasher run for a long time?,0.3965793266650205
Please adjust brightness,I want to change the mode auto,0.3965691507801204
How do I load the silverware basket?,How can I remove stuck-on food from dishes before loading?,0.3965691061392139
Can I run the dishwasher overnight?,Can I wash pots and pans in the dishwasher?,0.39653360645814284
How should I load my dishes into the dishwasher?,Why does my dishwasher run for a long time?,0.3965316729196089
What happens if I forget to add rinse aid?,Is it okay to run the dishwasher if the filters are dirty?,0.3965266472455431
What type of detergent should I use?,Why does my dishwasher make grinding sounds?,0.39650535141204923
What should I do if I hear unusual noises from the dishwasher?,What if the water isn’t draining?,0.3964998085999119
change the thermostat mode,What unit is the temperature in?,0.39649719024158203
Change the thermostat mode,What unit is the temperature in?,0.39649719024158203
Is it safe to wash glass dishes in the dishwasher?,What do I do if I smell something bad in the dishwasher?,0.3964971679663193
Set the thermostat to heat,Which temperature unit is being used?,0.3964849330766687
How do I load the dishwasher?,How can I fix orange stains on my plastic dishes?,0.39648208082946124
What should I do if food is stuck on the filters?,What should I do if the clean light is flashing?,0.3964814942260262
Please tell me what is the bulb brightness,What is the configured temperature?,0.3964575037290585
How can I avoid spots on my dishes?,What should I do if the clean light is flashing?,0.3964556288653086
What should I do after loading my dishwasher?,What do I do if the door won't close?,0.39644559432002124
How can I remove the silverware basket from the door?,Why does the bottom rack not fully slide into the dishwasher?,0.3964369346953406
How do I know which wash cycle to choose?,What kind of items can I wash in the top rack?,0.3964338146157461
